,file,bite_angle,buried_volume,solid_angle,equivalent_cone_angle,G_param
21,pp000390-Pd_12,102.45911706827269,62.290928997390985,7.845231375907028,208.79023563956463,62.430367658761746
22,pp000298-Pd_8,112.0817204847719,75.98944744688781,9.44527856538456,240.43219818246143,75.16313862804392
23,pp000091-Pd_6,92.19601049260062,58.47698471859858,6.951205008786457,192.20628845642133,55.31593187967532
24,pp000390-Pd_8,103.13175129445341,66.14505683935893,8.37224691894119,218.839285977515,66.62422409676905
25,pp000670-Pd_6,103.72905365427197,57.40134644055163,7.028207279780062,193.61961431105837,55.92869648257202
26,pp000135-Pd_58,85.95606160854565,57.823565039135296,7.694226922400086,205.9556873666001,61.228712398535734
27,pp000135-Pd_70,86.62063219703957,55.9861861721953,7.362217130583497,199.77721818596547,58.586662422409674
28,pp000135-Pd_64,86.46080058021177,56.40724002981737,7.589223825590623,203.9942356161723,60.39312430367659
29,pp000091-Pd_16,92.14730020840013,56.27620667163623,6.7491990511149185,188.5068830571333,53.70841954480345
30,pp000425-Pd_19,96.6350158515711,67.6574729780097,8.179241226710461,215.1274889585841,65.08833359859939
31,pp000135-Pd_7,86.89620230793894,55.1126304509877,7.338216422741334,199.3330456467361,58.39567085787044
32,pp000425-Pd_25,95.22893199286011,67.28184401789042,8.1382400174801,214.34399390396632,64.76205634251153
33,pp000425-Pd_24,96.34448288346526,59.45070816250466,7.3842177794388135,200.1846400024019,58.76173802323731
34,pp000135-Pd_6,87.37228257613491,54.67527021990309,7.3662172485571915,199.85127594457586,58.61849434983288
35,pp000425-Pd_18,93.03136871286347,64.5895452851286,7.962234826637572,210.99888868395595,63.361451535890495
36,pp000091-Pd_17,93.61322686681011,58.45951360417443,6.960205274227267,192.37138204797182,55.387553716377525
37,pp000135-Pd_65,86.17444391069652,54.158707603429,7.2652142697214215,197.9837920319343,57.814738182396944
38,pp000135-Pd_71,86.91609814134381,55.25997018263138,7.197212264168627,196.72921460632156,57.273595416202454
39,pp000135-Pd_59,85.77361812700674,54.861046403279914,7.298215243004396,198.59340576477243,58.07735158363839
40,pp000670-Pd_7,105.08811207793714,59.674920797614604,7.213212736063403,197.02422196039086,57.400923125895275
41,pp000390-Pd_9,105.40910230677159,60.860044726052934,7.5382223214260256,203.04413575291164,59.987267229030714
42,pp000091-Pd_7,91.25804569053972,58.479314200521806,6.968205510174656,192.51815354108203,55.451217571223935
43,pp000390-Pd_13,103.38830081482924,62.024203317182256,7.825230786038558,208.41380333835338,62.271208021645705
44,pp000390-Pd_17,106.07187964020984,62.03293887439434,7.827230845025406,208.45143241256014,62.28712398535732
45,pp000085-Pd_13,104.69186472255899,63.181373462541934,7.8142304616109,208.2068992134938,62.1836702212319
46,pp000091-Pd_3,96.22029447515709,60.74764722325755,7.252213886306917,197.74378297877342,57.711284418271525
47,pp000670-Pd_3,102.99176168373468,59.10536246738726,7.228213178464753,197.30089458929922,57.52029285373229
48,pp000135-Pd_75,85.9393641583737,55.55523201639955,7.608224385965668,204.3486191659907,60.54432595893682
49,pp000135-Pd_61,86.9080667137926,54.629262951919486,7.353216865142686,199.6106186798586,58.51504058570747
50,pp000135-Pd_49,86.40626180993091,56.57670983973164,7.435219283603409,201.13011967596816,59.16759509788317
51,pp000135-Pd_2,86.97360407006234,54.26994036526277,7.281214741616197,198.27929714478432,57.942065892089765
52,pp000425-Pd_20,96.95537366909716,62.610068020872156,7.963234856130995,211.01781577330337,63.369409517746305
53,pp000091-Pd_13,91.72417381899048,58.96967014535968,7.023207132312946,193.52777903287847,55.88890657329302
54,pp000091-Pd_12,92.62997993042465,58.401276556093926,6.920204094490329,191.63782518196408,55.06923444214548
55,pp000425-Pd_21,95.92312728925081,65.0973723443906,8.157240577855147,214.7068687368413,64.91325799777177
56,pp000135-Pd_3,86.38538898650357,54.19073797987327,7.285214859589892,198.35319250443388,57.97389781951298
57,pp000135-Pd_48,87.13334637444899,54.37709653373089,7.427219047656022,200.9817145868895,59.10393124303676
58,pp000135-Pd_60,86.26793413254958,55.418374953410364,7.215212795050249,197.0611058322353,57.41683908960688
59,pp000135-Pd_74,86.0858103187673,53.269427879239664,7.341216511221605,199.38855103854232,58.41954480343785
60,pp000670-Pd_2,102.50616762800202,58.8351425642937,7.219212913023943,197.13487892248443,57.44867101703009
61,pp000091-Pd_2,94.6672465494045,60.96661852404025,7.243213620866106,197.57766888376764,57.63966258156932
62,pp000085-Pd_12,104.97193688555328,63.835375512486024,7.86623199526892,209.1858315206974,62.59748527773357
63,pp000390-Pd_16,103.88837046807632,61.62993850167723,7.798229989716125,207.90611502068992,62.05634251153907
64,pp000390-Pd_14,101.71764772604236,62.30257640700708,7.790229753768738,207.7557965897969,61.99267865669267
65,pp000085-Pd_10,105.98050266739021,65.23073518449497,7.951234502209914,210.79074777663305,63.273913735476675
66,pp000135-Pd_89,86.42706493347157,53.452874580693255,7.310215596925478,198.81521424353517,58.17284736590801
67,pp000135-Pd_62,86.73804301954706,54.15055441669773,7.407218457787553,200.61085693262905,58.94477160592074
68,pp000135-Pd_76,86.005540453349,54.61120946701453,7.508221436623322,202.486007060667,59.74852777335668
69,pp000425-Pd_23,95.86157822470763,59.514186544912405,7.422218900188905,200.8889794922297,59.06414133375776
70,pp000135-Pd_1,86.46396493905401,54.41728009690645,7.2482137683332235,197.66994987287586,57.67945249084833
71,pp000091-Pd_10,91.9199324380242,58.823495154677595,7.014206866872134,193.36249748585817,55.81728473659079
72,pp000091-Pd_11,92.15081107974166,58.59171170331719,6.986206041056277,192.84846517693333,55.594461244628356
73,pp000425-Pd_22,94.30839694974364,58.27723164368245,7.280214712122774,198.26082450392377,57.93410791023397
74,pp000135-Pd_77,86.48865806892537,54.76728475587029,7.11720990469475,195.25581081004324,56.63695686773834
75,pp000135-Pd_63,86.09842117191472,55.36421449869549,7.130210288109255,195.49505980959404,56.74041063186376
76,pp000135-Pd_88,86.48363719524684,54.50055907566157,7.306215478951784,198.7412702218608,58.14101543848481
77,pp000670-Pd_1,100.90683994244772,58.856107901602684,7.216212824543672,197.07954843571252,57.42479707146268
78,pp000091-Pd_1,93.62342227395538,61.001560752888565,7.235213384918717,197.43004316996812,57.575998726722894
79,pp000085-Pd_11,108.69503971473767,67.00172381662318,8.223242524421096,215.97020460028517,65.43848480025467
80,pp000390-Pd_15,102.27276309362172,62.49184681326872,7.860231818308379,209.07276806051402,62.54973738659875
81,pp000133-Pd_17,90.30861147476278,59.340640141632505,7.1932121461949325,196.65548029096618,57.24176348877924
82,pp000067-Pd_10,86.93821923570773,59.58814759597465,7.336216363754487,199.29604459700275,58.379754894158836
83,pp000110-Pd_6,100.58318940513263,68.37320629891911,8.49025039916516,221.12945444891477,67.56326595575362
84,pp000458-Pd_3,91.60037775146091,61.36321282146851,7.41821878221521,200.81480137872379,59.03230940633455
85,pp000133-Pd_2,87.15580408786565,59.02383060007455,7.178211703793581,196.3790381903737,57.12239376094223
86,pp000135-Pd_38,86.27374585941867,56.129449310473355,7.360217071596651,199.7401924371946,58.570746458698075
87,pp000135-Pd_10,86.09462474216136,55.84408777487887,7.364217189570345,199.81424602035278,58.60257838612129
88,pp000425-Pd_1,97.68815953856083,67.65805534849049,8.417248246145245,219.71069699654333,66.98233328028012
89,pp000135-Pd_11,86.0972248063348,56.42296403279911,7.3662172485571915,199.85127594457586,58.61849434983288
90,pp000135-Pd_39,86.29610722974373,56.49692508386135,7.434219254109986,201.1115670846003,59.159637116027376
91,pp000133-Pd_3,88.53136099621943,58.81592433842714,7.155211025444841,195.9553460565235,56.939360178258795
92,pp000458-Pd_2,92.2825903147456,61.36379519194931,7.526221967504944,202.82081854462442,59.8917714467611
93,pp000110-Pd_7,103.70097460576045,69.02196701453597,8.58025305357327,222.8877550327293,68.27948432277574
94,pp000067-Pd_11,87.19699410899904,59.5928065598211,7.335216334261064,199.2775448340048,58.37179691230304
95,pp000133-Pd_16,89.29694632991564,59.008688967573605,7.149210848484301,195.84485400998918,56.89161228712398
96,pp000133-Pd_14,88.61305333962382,59.78790067089079,7.19521220518178,196.69234657858516,57.25767945249085
97,pp000067-Pd_13,88.77849280820432,63.11323611628774,7.650225624689454,205.13283844962402,60.878561196880476
98,pp000110-Pd_5,100.1687297756657,68.11929276928811,8.440248924493984,220.15700707936625,67.16536686296355
99,pp000133-Pd_1,87.37977406364303,59.10186824450242,7.181211792273851,196.4343188803862,57.146267706509626
100,pp000135-Pd_13,88.60780465391328,55.20697446887812,7.360217071596651,199.7401924371946,58.570746458698075
101,pp000425-Pd_2,96.96017416484536,67.66504379426016,8.402247803743894,219.41996350165553,66.8629635524431
102,pp000425-Pd_3,94.61189542328144,66.34480991427506,8.264243733651456,216.75727629206185,65.76476205634252
103,pp000135-Pd_12,86.24975266241948,54.06203410361535,7.262214181241152,197.92839830595656,57.79086423682954
104,pp000458-Pd_1,91.41885972731552,61.18908404770779,7.479220581314041,201.94699598530295,59.51774629953843
105,pp000110-Pd_4,100.69082460046263,68.5321934401789,8.52525143143498,221.81200973816482,67.84179532070667
106,pp000067-Pd_12,86.73699859301686,61.791255124860236,7.549222645853684,203.2489211375828,60.074805029444526
107,pp000133-Pd_15,88.82450381389445,60.11519288110324,7.236213414412142,197.44849478481913,57.58395670857871
108,pp000133-Pd_11,87.55593210421729,59.812360231084604,7.21821288353052,197.11643498032694,57.44071303517429
109,pp000067-Pd_16,86.87360749543849,63.159243384271335,7.618224680899902,204.53523161136954,60.62390577749483
110,pp000458-Pd_5,90.61616353020204,61.541418188594854,7.48722081726143,202.09563907414935,59.58141015438485
111,pp000133-Pd_4,89.16024999114752,59.112933283637716,7.201212382142321,196.80295589840168,57.30542734362566
112,pp000135-Pd_16,86.40153845823427,56.45848863212821,7.272214476175385,198.11306056270814,57.870444055387544
113,pp000085-Pd_9,107.02855336578688,65.78631662318301,8.116239368624784,213.9242659271383,64.5869807416839
114,pp000425-Pd_7,93.96303473361704,64.66816530003727,7.942234236769102,210.6205281016715,63.20229189877446
115,pp000425-Pd_6,95.75952194411826,66.5672754379426,8.276244087572538,216.98797708158133,65.86025783861213
116,pp000085-Pd_8,105.63312285627171,67.0838380544167,8.229242701381636,216.0852752817752,65.48623269138947
117,pp000135-Pd_17,86.25404728204094,54.83483973164368,7.280214712122774,198.26082450392377,57.93410791023397
118,pp000133-Pd_5,87.76197382082049,59.15078736489004,7.171211497339617,196.2500648144828,57.066687887951616
119,pp000110-Pd_1,100.47729307922307,68.61954901229966,8.535251726369214,222.0073099028014,67.92137513926468
120,pp000458-Pd_4,91.41920530014947,61.6730339172568,7.463220109419267,201.64982166121655,59.390418589845616
121,pp000067-Pd_17,87.17332710397753,63.137695676481556,7.62022473988675,204.57256201484992,60.63982174120644
122,pp000133-Pd_10,87.47445439327417,59.88690365262765,7.213212736063403,197.02422196039086,57.400923125895275
123,pp000133-Pd_12,87.9666602933718,59.13564573238912,7.159211143418536,196.02901571016065,56.971192105682
124,pp000067-Pd_15,87.11467914320673,60.91245806932538,7.4292191066428686,201.01881251269668,59.11984720674837
125,pp000458-Pd_6,92.00665314655083,61.160547894148344,7.5012212301693575,202.35585525651976,59.69282190036607
126,pp000110-Pd_3,97.69296253181273,68.08551528140143,8.45924948486903,220.52617752674396,67.31656851822378
127,pp000133-Pd_7,88.84663507027524,58.69945024226612,7.150210877977724,195.86326831869465,56.89957026897978
128,pp000135-Pd_15,86.45790034910043,56.193510063361906,7.350216776662416,199.55509483005608,58.49116664014006
129,pp000135-Pd_29,86.27232152753065,53.55478941483413,7.239213502892412,197.5038523670562,57.60783065414611
130,pp000425-Pd_4,96.11532247408299,66.49622623928438,8.220242435940824,215.91268333144123,65.41461085468724
131,pp000425-Pd_5,93.91322601503576,64.68563641446143,7.943234266262527,210.63943797353252,63.21024988063028
132,pp000135-Pd_28,86.3710909317459,56.16672102124487,7.316215773886019,198.92614511114763,58.22059525704282
133,pp000135-Pd_14,86.10746426274017,56.040928997390985,7.339216452234758,199.35154693451972,58.40362883972624
134,pp000133-Pd_6,89.50035201472265,59.09138557584793,7.196212234675204,196.71078037468473,57.26563743434666
135,pp000110-Pd_2,99.68844450553377,68.36796496459188,8.50525084156651,221.42178978114174,67.68263568359063
136,pp000458-Pd_7,92.98039384145784,61.150065225493854,7.545222527879989,203.17444504979593,60.04297310202132
137,pp000067-Pd_14,86.16496435112559,60.32426388371226,7.3562169536229565,199.66614717963543,58.53891453127487
138,pp000133-Pd_13,88.7321495125712,59.00111815132315,7.153210966457995,195.91851372051812,56.92344421454719
